movieId,title,genres,times_rated,mean_rating,title_words
50912,"Paris, I Love You (Paris, je t'aime) (2006)",Romance,8,2.9375,"Paris, I Love You (Paris, je t'aime)"
50923,"Astronaut Farmer, The (2007)",Drama,2,2.25,"Astronaut Farmer, The"
50942,"Wake Up, Ron Burgundy (2004)",Comedy,1,3.5,"Wake Up, Ron Burgundy"
50954,It's a Boy Girl Thing (2006),Comedy Romance,2,1.0,It's a Boy Girl Thing
50999,"Ugly Duckling and Me!, The (2006)",Animation Comedy,1,5.0,"Ugly Duckling and Me!, The"
51024,The Odyssey (1997),Adventure Drama Fantasy,3,3.1666666666666665,The Odyssey
51037,Unknown (2006),Drama Mystery Thriller,4,3.0,Unknown
51077,Ghost Rider (2007),Action Fantasy Thriller,12,2.25,Ghost Rider
51080,Breach (2007),Drama Thriller,8,3.5625,Breach
51082,Tyler Perry's Daddy's Little Girls (2007),Comedy Romance,1,2.0,Tyler Perry's Daddy's Little Girls
51084,Music and Lyrics (2007),Comedy Romance,10,3.1,Music and Lyrics
51086,"Number 23, The (2007)",Drama Mystery Thriller,14,2.9285714285714284,"Number 23, The"
51088,Reno 911!: Miami (2007),Comedy,2,3.0,Reno 911!: Miami
51091,Black Snake Moan (2006),Drama,4,3.5,Black Snake Moan
51167,My Father and My Son (Babam ve oglum) (2005),Drama,1,4.5,My Father and My Son (Babam ve oglum)
51174,Factory Girl (2006),Drama,1,3.5,Factory Girl
51255,Hot Fuzz (2007),Action Comedy Crime Mystery,61,4.0,Hot Fuzz
51314,Golden Door (Nuovomondo) (2006),Adventure Drama Romance,1,4.5,Golden Door (Nuovomondo)
51357,Citizen X (1995),Crime Drama Thriller,1,4.0,Citizen X
51412,Next (2007),Action Sci-Fi Thriller,14,2.8214285714285716,Next
51471,Amazing Grace (2006),Drama Romance,1,3.0,Amazing Grace
51498,2001 Maniacs (2005),Comedy Horror,2,3.25,2001 Maniacs
51540,Zodiac (2007),Crime Drama Thriller,38,3.710526315789474,Zodiac
51545,Pusher III: I'm the Angel of Death (2005),Action Comedy Drama Horror Thriller,1,2.5,Pusher III: I'm the Angel of Death
51562,Babylon 5: The Gathering (1993),Sci-Fi,1,4.0,Babylon 5: The Gathering
51573,Meshes of the Afternoon (1943),Fantasy,1,3.0,Meshes of the Afternoon
51575,Wild Hogs (2007),Adventure Comedy,5,2.3,Wild Hogs
51662,300 (2007),Action Fantasy War IMAX,80,3.68125,300
51666,"Abandoned, The (2006)",Horror Mystery Thriller,1,2.0,"Abandoned, The"
51694,Starter for 10 (2006),Drama Romance,1,3.5,Starter for 10
51698,"Last Mimzy, The (2007)",Adventure Children Sci-Fi,2,3.0,"Last Mimzy, The"
51705,Priceless (Hors de prix) (2006),Comedy Romance,2,4.25,Priceless (Hors de prix)
51709,"Host, The (Gwoemul) (2006)",Comedy Drama Horror Sci-Fi Thriller,7,4.0,"Host, The (Gwoemul)"
51834,Becoming Jane (2007),Drama Romance,6,2.9166666666666665,Becoming Jane
51884,"Namesake, The (2006)",Drama Romance,3,3.6666666666666665,"Namesake, The"
51903,I Think I Love My Wife (2007),Comedy Drama Romance,1,2.5,I Think I Love My Wife
51925,Premonition (2007),Drama Fantasy Mystery Thriller,3,3.5,Premonition
51927,Dead Silence (2007),Horror Mystery Thriller,2,3.25,Dead Silence
51931,Reign Over Me (2007),Drama,5,4.1,Reign Over Me
51933,Pride (2007),Drama,1,2.5,Pride
51935,Shooter (2007),Action Drama Thriller,25,3.86,Shooter
51937,"Hills Have Eyes II, The (2007)",Horror Thriller,2,2.5,"Hills Have Eyes II, The"
51939,TMNT (Teenage Mutant Ninja Turtles) (2007),Action Adventure Animation Children Comedy Fantasy,6,3.0833333333333335,TMNT (Teenage Mutant Ninja Turtles)
52042,Black Book (Zwartboek) (2006),Drama Thriller War,1,2.5,Black Book (Zwartboek)
52241,"Lookout, The (2007)",Crime Drama Thriller,6,3.25,"Lookout, The"
52245,Blades of Glory (2007),Comedy Romance,17,3.088235294117647,Blades of Glory
52279,Are We Done Yet? (2007),Comedy,1,1.5,Are We Done Yet?
52281,Grindhouse (2007),Action Crime Horror Sci-Fi Thriller,27,3.425925925925926,Grindhouse
52283,"Reaping, The (2007)",Horror Thriller,3,2.5,"Reaping, The"
52287,Meet the Robinsons (2007),Action Adventure Animation Children Comedy Sci-Fi,11,3.5454545454545454,Meet the Robinsons
52299,American Hardcore (2006),Documentary,1,3.5,American Hardcore
52319,Inglorious Bastards (Quel maledetto treno blindato) (1978),Action Adventure Drama War,7,3.5714285714285716,Inglorious Bastards (Quel maledetto treno blindato)
52328,Sunshine (2007),Adventure Drama Sci-Fi Thriller,14,3.642857142857143,Sunshine
52375,"Hoax, The (2007)",Crime Drama,2,3.5,"Hoax, The"
52435,How the Grinch Stole Christmas! (1966),Animation Comedy Fantasy Musical,11,3.590909090909091,How the Grinch Stole Christmas!
52458,Disturbia (2007),Drama Thriller,10,3.15,Disturbia
52462,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),Action Adventure Animation Comedy Fantasy Mystery Sci-Fi,1,3.0,Aqua Teen Hunger Force Colon Movie Film for Theaters
52579,"Vie en Rose, La (Môme, La) (2007)",Drama Musical,2,3.25,"Vie en Rose, La (Môme, La)"
52604,Fracture (2007),Crime Drama Mystery Thriller,12,3.6666666666666665,Fracture
52644,Vacancy (2007),Horror Thriller,2,3.75,Vacancy
52668,In the Land of Women (2007),Comedy Drama Romance,2,4.0,In the Land of Women
52694,Mr. Bean's Holiday (2007),Comedy,4,2.875,Mr. Bean's Holiday
52712,"Invisible, The (2007)",Crime Drama Fantasy Mystery Thriller,3,2.3333333333333335,"Invisible, The"
52715,Kickin It Old Skool (2007),Comedy,1,2.0,Kickin It Old Skool
52722,Spider-Man 3 (2007),Action Adventure Sci-Fi Thriller IMAX,44,3.0,Spider-Man 3
52724,Lucky You (2007),Comedy Drama,1,3.0,Lucky You
52730,It's a Very Merry Muppet Christmas Movie (2002),Children Comedy,2,1.5,It's a Very Merry Muppet Christmas Movie
52767,21 Up (1977),Documentary,3,4.0,21 Up
52784,Sharkwater (2006),Documentary,1,4.0,Sharkwater
52831,Maniac Cop (1988),Action Crime Horror Thriller,1,3.5,Maniac Cop
52867,"Ex, The (2007)",Comedy Romance,1,4.0,"Ex, The"
52885,Paprika (Papurika) (2006),Animation Mystery Sci-Fi,9,3.7777777777777777,Paprika (Papurika)
52950,Day Watch (Dnevnoy dozor) (2006),Action Fantasy Horror Thriller,2,2.5,Day Watch (Dnevnoy dozor)
52952,This Is England (2006),Drama,8,4.0,This Is England
52967,Away from Her (2006),Drama,4,3.625,Away from Her
52973,Knocked Up (2007),Comedy Drama Romance,52,3.6538461538461537,Knocked Up
52975,Hairspray (2007),Comedy Drama Musical,15,3.5,Hairspray
53000,28 Weeks Later (2007),Horror Sci-Fi Thriller,21,3.5952380952380953,28 Weeks Later
53022,Wheels on Meals (Kuai can che) (1984),Action Comedy Crime Romance,2,3.75,Wheels on Meals (Kuai can che)
53024,Jonestown: The Life and Death of Peoples Temple (2006),Documentary,4,3.875,Jonestown: The Life and Death of Peoples Temple
53121,Shrek the Third (2007),Adventure Animation Children Comedy Fantasy,21,3.0238095238095237,Shrek the Third
53123,Once (2006),Drama Musical Romance,9,3.9444444444444446,Once
53125,Pirates of the Caribbean: At World's End (2007),Action Adventure Comedy Fantasy,56,3.4375,Pirates of the Caribbean: At World's End
53127,Bug (2007),Drama Horror Thriller,4,2.875,Bug
53129,Mr. Brooks (2007),Crime Drama Thriller,7,4.0,Mr. Brooks
53138,"Librarian: Return to King Solomon's Mines, The (2006)",Action Adventure Fantasy,2,3.5,"Librarian: Return to King Solomon's Mines, The"
53140,"Librarian: Quest for the Spear, The (2004)",Action Adventure Comedy Fantasy Romance,2,3.75,"Librarian: Quest for the Spear, The"
53143,Fay Grim (2006),Action Thriller,1,2.0,Fay Grim
53161,"I'm a Cyborg, But That's OK (Saibogujiman kwenchana) (2006)",Comedy Drama Romance Sci-Fi,2,3.0,"I'm a Cyborg, But That's OK (Saibogujiman kwenchana)"
53280,"Breed, The (2006)",Horror Thriller,1,5.0,"Breed, The"
53318,Cashback (2006),Comedy Drama Romance,4,3.25,Cashback
53322,Ocean's Thirteen (2007),Crime Thriller,33,3.484848484848485,Ocean's Thirteen
53326,Them (Ils) (2006),Horror,1,2.0,Them (Ils)
53355,Sun Alley (Sonnenallee) (1999),Comedy Romance,1,5.0,Sun Alley (Sonnenallee)
53435,Hostel: Part II (2007),Crime Horror Thriller,4,2.0,Hostel: Part II
53447,Paranoid Park (2007),Crime Drama,1,4.0,Paranoid Park
53450,"Legend of Sleepy Hollow, The (1980)",Comedy Fantasy Horror,1,1.5,"Legend of Sleepy Hollow, The"
53453,Starcrash (a.k.a. Star Crash) (1978),Action Adventure Fantasy Sci-Fi,1,0.5,Starcrash (a.k.a. Star Crash)
53460,Surf's Up (2007),Animation Children Comedy,7,3.5,Surf's Up
53464,Fantastic Four: Rise of the Silver Surfer (2007),Action Adventure Sci-Fi,20,2.575,Fantastic Four: Rise of the Silver Surfer
53466,Nancy Drew (2007),Adventure Crime Thriller,3,2.8333333333333335,Nancy Drew
53468,Fido (2006),Comedy Horror Thriller,7,3.2857142857142856,Fido
53519,Death Proof (2007),Action Adventure Crime Horror Thriller,26,3.1346153846153846,Death Proof
53550,Rescue Dawn (2006),Action Adventure Drama War,3,3.3333333333333335,Rescue Dawn
53574,"TV Set, The (2006)",Comedy Drama,2,4.0,"TV Set, The"
53578,"Valet, The (La doublure) (2006)",Comedy,1,5.0,"Valet, The (La doublure)"
53808,Bring It On: All or Nothing (2006),Comedy,1,2.0,Bring It On: All or Nothing
53883,"Power of Nightmares, The: The Rise of the Politics of Fear (2004)",Documentary,1,4.5,"Power of Nightmares, The: The Rise of the Politics of Fear"
53894,Sicko (2007),Documentary Drama,14,3.7142857142857144,Sicko
53921,"Mighty Heart, A (2007)",Drama Thriller,1,3.5,"Mighty Heart, A"
53953,1408 (2007),Drama Horror Thriller,25,3.16,1408
53956,Death at a Funeral (2007),Comedy,4,3.25,Death at a Funeral
53972,Live Free or Die Hard (2007),Action Adventure Crime Thriller,32,3.40625,Live Free or Die Hard
53974,License to Wed (2007),Comedy Romance,3,2.3333333333333335,License to Wed
53993,Evan Almighty (2007),Comedy Fantasy,13,2.5384615384615383,Evan Almighty
53996,Transformers (2007),Action Sci-Fi Thriller IMAX,39,3.3461538461538463,Transformers
54001,Harry Potter and the Order of the Phoenix (2007),Adventure Drama Fantasy IMAX,58,3.8620689655172415,Harry Potter and the Order of the Phoenix
54004,I Now Pronounce You Chuck and Larry (2007),Comedy Romance,11,3.4545454545454546,I Now Pronounce You Chuck and Larry
54116,First Snow (2006),Drama Thriller,2,3.25,First Snow
54121,Broken Arrow (1950),Drama Romance Western,1,3.0,Broken Arrow
54185,Manufactured Landscapes (2006),Documentary,2,3.75,Manufactured Landscapes
54190,Across the Universe (2007),Drama Fantasy Musical Romance,11,4.045454545454546,Across the Universe
54256,Hot Rod (2007),Comedy,7,3.142857142857143,Hot Rod
54259,Stardust (2007),Adventure Comedy Fantasy Romance,34,3.6029411764705883,Stardust
54272,"Simpsons Movie, The (2007)",Animation Comedy,46,3.619565217391304,"Simpsons Movie, The"
54274,I Know Who Killed Me (2007),Crime Drama Thriller,1,0.5,I Know Who Killed Me
54276,No Reservations (2007),Comedy Drama Romance,2,3.25,No Reservations
54281,Charlie Bartlett (2007),Comedy Drama,5,3.5,Charlie Bartlett
54286,"Bourne Ultimatum, The (2007)",Action Crime Thriller,81,3.697530864197531,"Bourne Ultimatum, The"
54354,China Blue (2005),Documentary,1,4.0,China Blue
54372,Tell No One (Ne le dis à personne) (2006),Crime Drama Mystery Thriller,3,3.8333333333333335,Tell No One (Ne le dis à personne)
54503,Superbad (2007),Comedy,55,3.8636363636363638,Superbad
54617,"Brice Man, The (Brice de Nice) (2005)",Comedy,1,3.5,"Brice Man, The (Brice de Nice)"
54648,Rush Hour 3 (2007),Action Comedy Crime Thriller,5,2.7,Rush Hour 3
54686,"Last Legion, The (2007)",Action Adventure Fantasy War,1,3.0,"Last Legion, The"
54732,Balls of Fury (2007),Comedy,3,2.8333333333333335,Balls of Fury
54734,Sydney White (2007),Comedy,2,2.5,Sydney White
54736,"Kingdom, The (2007)",Action Drama Thriller,8,3.8125,"Kingdom, The"
54745,Rocket Science (2007),Comedy Drama,2,3.25,Rocket Science
54768,Daddy Day Camp (2007),Children Comedy,1,0.5,Daddy Day Camp
54771,"Invasion, The (2007)",Action Drama Horror Sci-Fi Thriller,2,3.0,"Invasion, The"
54780,"Nanny Diaries, The (2007)",Comedy Drama Romance,3,3.1666666666666665,"Nanny Diaries, The"
54785,Halloween (2007),Horror,4,3.25,Halloween
54787,Death Sentence (2007),Drama Thriller,1,3.5,Death Sentence
54796,2 Days in Paris (2007),Comedy Drama Romance,1,3.5,2 Days in Paris
54881,"King of Kong, The (2007)",Documentary,12,3.9166666666666665,"King of Kong, The"
54908,Taxi 4 (2007),Action Comedy,1,2.0,Taxi 4
54910,Behind the Mask: The Rise of Leslie Vernon (2006),Comedy Horror Thriller,1,4.0,Behind the Mask: The Rise of Leslie Vernon
54934,"Brothers Solomon, The (2007)",Comedy,1,0.5,"Brothers Solomon, The"
54962,"Nines, The (2007)",Drama Mystery,1,2.5,"Nines, The"
54995,Planet Terror (2007),Action Horror Sci-Fi,22,3.7954545454545454,Planet Terror
54997,3:10 to Yuma (2007),Action Crime Drama Western,25,4.06,3:10 to Yuma
54999,Shoot 'Em Up (2007),Action Comedy Crime,12,3.4583333333333335,Shoot 'Em Up
55020,"Ten, The (2007)",Comedy,1,4.5,"Ten, The"
55036,Gotti (1996),Crime Drama,1,2.5,Gotti
55052,Atonement (2007),Drama Romance War,13,3.5384615384615383,Atonement
55061,Electroma (2006),Drama Sci-Fi,1,1.0,Electroma
55067,Requiem (2006),Drama Thriller,1,3.5,Requiem
55069,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) (2007)",Drama,3,4.0,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile)"
55071,No End in Sight (2007),Documentary,1,4.0,No End in Sight
55080,"Brave One, The (2007)",Crime Drama Thriller,2,3.25,"Brave One, The"
55094,In the Valley of Elah (2007),Drama Mystery,3,3.5,In the Valley of Elah
55110,December Boys (2007),Drama,1,3.0,December Boys
55112,Shanghai Kiss (2007),Comedy Drama Romance,1,4.0,Shanghai Kiss
55116,"Hunting Party, The (2007)",Action Adventure Comedy Drama Thriller,3,2.6666666666666665,"Hunting Party, The"
55118,Eastern Promises (2007),Crime Drama Thriller,19,4.026315789473684,Eastern Promises
55156,"Unreasonable Man, An (2006)",Documentary,1,4.0,"Unreasonable Man, An"
55167,Tekkonkinkreet (Tekkon kinkurîto) (2006),Action Adventure Animation Crime Fantasy,4,4.625,Tekkonkinkreet (Tekkon kinkurîto)
55190,Love and Other Disasters (2006),Comedy Romance,1,3.0,Love and Other Disasters
55205,Interview (2007),Drama,1,2.5,Interview
55207,Cashback (2004),Comedy Drama,1,3.0,Cashback
55232,Resident Evil: Extinction (2007),Action Horror Sci-Fi Thriller,10,2.95,Resident Evil: Extinction
55241,Mr. Woodcock (2007),Comedy,3,2.6666666666666665,Mr. Woodcock
55245,Good Luck Chuck (2007),Comedy Romance,4,3.25,Good Luck Chuck
55247,Into the Wild (2007),Action Adventure Drama,41,3.902439024390244,Into the Wild
55250,"Game Plan, The (2007)",Comedy,3,2.6666666666666665,"Game Plan, The"
55253,"Lust, Caution (Se, jie) (2007)",Drama Romance Thriller War,4,3.75,"Lust, Caution (Se, jie)"
55259,"Seeker: The Dark Is Rising, The (2007)",Action Adventure Drama Fantasy,1,1.0,"Seeker: The Dark Is Rising, The"
55261,"Heartbreak Kid, The (2007)",Comedy Drama Romance,8,2.5,"Heartbreak Kid, The"
55267,Dan in Real Life (2007),Comedy Drama Romance,9,3.388888888888889,Dan in Real Life
55269,"Darjeeling Limited, The (2007)",Adventure Comedy Drama,21,3.4285714285714284,"Darjeeling Limited, The"
55272,We Own the Night (2007),Crime Drama,2,3.75,We Own the Night
55274,Elizabeth: The Golden Age (2007),Drama,2,2.75,Elizabeth: The Golden Age
55276,Michael Clayton (2007),Drama Thriller,17,3.911764705882353,Michael Clayton
55278,Sleuth (2007),Drama Mystery Thriller,2,4.25,Sleuth
55280,Lars and the Real Girl (2007),Comedy Drama,8,3.5625,Lars and the Real Girl
55282,30 Days of Night (2007),Horror Thriller,11,3.1818181818181817,30 Days of Night
55290,Gone Baby Gone (2007),Crime Drama Mystery,20,3.45,Gone Baby Gone
55292,"Comebacks, The (2007)",Comedy,2,0.75,"Comebacks, The"
55294,Weirdsville (2007),Comedy Crime Drama,1,2.5,Weirdsville
55363,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime Drama Western,10,4.1,"Assassination of Jesse James by the Coward Robert Ford, The"
55391,10th & Wolf (2006),Crime Drama Thriller,1,4.5,10th & Wolf
55442,Persepolis (2007),Animation Drama,11,4.181818181818182,Persepolis
55444,Control (2007),Drama,3,4.166666666666667,Control
55451,The Jane Austen Book Club (2007),Comedy Drama Romance,2,3.5,The Jane Austen Book Club
55492,"Last Winter, The (2006)",Horror,1,4.0,"Last Winter, The"
55553,Black Sheep (2006),Comedy Horror,3,2.3333333333333335,Black Sheep
55555,"Edge of Heaven, The (Auf der anderen Seite) (2007)",Drama,1,3.5,"Edge of Heaven, The (Auf der anderen Seite)"
55577,Saw IV (2007),Crime Horror Thriller,5,3.2,Saw IV
55620,For the Bible Tells Me So (2007),Documentary,2,3.25,For the Bible Tells Me So
55687,My Kid Could Paint That (2007),Documentary,1,4.5,My Kid Could Paint That
55721,Elite Squad (Tropa de Elite) (2007),Action Crime Drama Thriller,10,4.3,Elite Squad (Tropa de Elite)
55729,King of California (2007),Comedy,1,3.0,King of California
55765,American Gangster (2007),Crime Drama Thriller,37,3.9054054054054053,American Gangster
55768,Bee Movie (2007),Animation Comedy,10,3.15,Bee Movie
55805,Before the Devil Knows You're Dead (2007),Crime Drama Thriller,1,3.0,Before the Devil Knows You're Dead
55814,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",Drama,5,4.1,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le)"
55820,No Country for Old Men (2007),Crime Drama,64,3.8984375,No Country for Old Men
55830,Be Kind Rewind (2008),Comedy,10,3.4,Be Kind Rewind
55844,Itty Bitty Titty Committee (2007),Comedy Drama Romance,1,3.5,Itty Bitty Titty Committee
55854,"Fugitive, The (1947)",Drama,1,3.0,"Fugitive, The"
55872,August Rush (2007),Drama Musical,6,3.5,August Rush
55908,"Man from Earth, The (2007)",Drama Sci-Fi,8,4.1875,"Man from Earth, The"
55946,Lions For Lambs (2007),Drama Thriller War,2,4.0,Lions For Lambs
55995,Beowulf (2007),Action Adventure Animation Fantasy IMAX,8,2.5625,Beowulf
56003,Southland Tales (2006),Comedy Drama Sci-Fi Thriller,2,3.0,Southland Tales
56012,"Evening with Kevin Smith 2: Evening Harder, An (2006)",Comedy Documentary,2,2.75,"Evening with Kevin Smith 2: Evening Harder, An"
56022,Harrison Bergeron (1995),Drama Sci-Fi,1,2.0,Harrison Bergeron
56060,I Served the King of England (Obsluhoval jsem anglického krále) (2006),Comedy Drama Romance War,1,4.5,I Served the King of England (Obsluhoval jsem anglického krále)
56145,"Mist, The (2007)",Horror Sci-Fi,14,3.4285714285714284,"Mist, The"
56152,Enchanted (2007),Adventure Animation Children Comedy Fantasy Musical Romance,17,3.676470588235294,Enchanted
56156,Hitman (2007),Action Crime Thriller,7,3.2857142857142856,Hitman
56169,Awake (2007),Drama Thriller,1,4.0,Awake
56171,"Golden Compass, The (2007)",Adventure Children Fantasy,18,3.111111111111111,"Golden Compass, The"
56174,I Am Legend (2007),Action Horror Sci-Fi Thriller IMAX,62,3.4838709677419355,I Am Legend
56176,Alvin and the Chipmunks (2007),Children Comedy,3,1.5,Alvin and the Chipmunks
56251,Futurama: Bender's Big Score (2007),Animation Comedy Sci-Fi,10,3.9,Futurama: Bender's Big Score
56274,Margot at the Wedding (2007),Drama,1,3.0,Margot at the Wedding
56286,I'm Not There (2007),Drama,2,3.5,I'm Not There
56333,"Savages, The (2007)",Comedy Drama,1,3.5,"Savages, The"
56336,Wrong Turn 2: Dead End (2007),Action Horror Thriller,2,3.0,Wrong Turn 2: Dead End
56339,"Orphanage, The (Orfanato, El) (2007)",Drama Horror Mystery Thriller,8,3.875,"Orphanage, The (Orfanato, El)"
56367,Juno (2007),Comedy Drama Romance,65,3.769230769230769,Juno
56379,"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders (2006)",Documentary,2,3.0,"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders"
